word_id,level,surface,reading_kana,meaning_ko,jp,ko,naver_source_name,naver_example_id,query,score,meaning_hits,target_match,review_flags,source_url
w_85d94fbe16f89348,N2,縫う,ぬう,"꿰매다, 바느질하다",なだらかな丘陵を縫うカントリー・ロードに沿って，中世の姿を残す素朴な村村が点在する,"완만한 구릉을 누비는 시골길을 따라, 중세의 모습을 엿보게 하는 소박한 마을들이 (여기저기) 점재해 있다.",민중서림 엣센스 외래어사전,90c33742850e49d58f306e35947925c3,縫う,122,0,surface,한국어 뜻 직접 일치어 없음; 네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E7%B8%AB%E3%81%86
w_85f9dd6060389151,N5,じょうぶ,じょうぶ,튼튼함,彼は丈夫なたちだ,그는 강건한 체질이다,민중서림 엣센스 일한사전,46018844f36c4a95932a56e109ad2da0,じょうぶ,159,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E3%81%98%E3%82%87%E3%81%86%E3%81%B6
w_85fc5f056fd49807,N3,落ち着く,おちつく,"침착하다,차분해지다",宿を取る; 宿屋に落ち着く.,여관에 들다,민중서림 엣센스 한일사전,2470d0a1a3ad4b08b0bf7fb5584f2b13,落ち着く,94,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E8%90%BD%E3%81%A1%E7%9D%80%E3%81%8F
w_8619b2bfc1bda7fc,N4,いたす,いたす,하다(겸양어),人を死に致す,사람을 죽게 하다,민중서림 엣센스 일한사전,610d2fe590a64132ace37b25683dcf6e,いたす 하다 겸양어,151,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E3%81%84%E3%81%9F%E3%81%99
w_8619e53d00fa496b,N4,注意,ちゅうい,주의,警戒[注意、再考]の要がある,"경계[주의, 재고]할 필요가 있다",민중서림 엣센스 일한사전,f50dc4051a4b4fff9dfdb4b44aca7210,注意,102,,,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E6%B3%A8%E6%84%8F
w_862fd53a302dc121,N2,適応する,てきおうする,적응하다,新しい環境に適応する.,새로운 환경에 적응하다,민중서림 엣센스 한일사전,a312cc43345948758b6d5fadf23a63ea,適応する 적응하다,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E9%81%A9%E5%BF%9C%E3%81%99%E3%82%8B
w_865bf62197097b3c,N2,恵まれる,めぐまれる,"혜택받다,은혜받다",撮影の旅に出ると，時折，野鳥や動物のシャッター・チャンスに恵まれる,촬영 여행에 나가면 때로는 들새나 동물 촬영의 결정적 순간을 만나게 된다.,민중서림 엣센스 외래어사전,c8c6dcdd77154584a5dffc27fee1a8b4,恵まれる,122,0,surface,한국어 뜻 직접 일치어 없음; 네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E6%81%B5%E3%81%BE%E3%82%8C%E3%82%8B
w_865c7dcc348fe95c,N3,馬,うま,말,無印の馬が優勝する,예상 밖의 말이 우승하다.,민중서림 엣센스 일한사전,2d42e576c30c44d5a0122f9e55b7379c,馬 말,117,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E9%A6%AC
w_86fa3ff38f45c9f6,N2,お先に,おさきに,"전, 후 당신, 너",用事があるので、お先に失礼します,볼일이 있어 먼저 실례하겠습니다,민중서림 엣센스 일한사전,ee78bfa1ddb146dfba767478c1a23fcd,お先に,102,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E3%81%8A%E5%85%88%E3%81%AB
w_871d839872345899,N4,暗い,くらい,어둡다,いつも暗い顔をしている.,늘 어두운 얼굴을 하고 있다,민중서림 엣센스 한일사전,363e7dd3c2f54a4eb3e41590fca192ce,暗い,102,,,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E6%9A%97%E3%81%84
w_87351a3c5f2160a9,N5,ときどき,ときどき,때때로,時々、皮膚にちくっとした痛みを感じる,때때로 피부에 따끔한 통증을 느낀다,민중서림 엣센스 일한사전,fe5fa09c285b4d1a91c12be33b663cbc,ときどき 때때로,176,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E3%81%A8%E3%81%8D%E3%81%A9%E3%81%8D
w_876ce9a1dd2dbf62,N3,岩,いわ,바위,舟の底が岩に触る,배 밑이 바위[암초]에 닿다,민중서림 엣센스 일한사전,2a3e9e9b15d34907a6971fe782519b6c,岩 바위,129,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E5%B2%A9
w_8792ea57aa63827c,N1,有力,ゆうりょく,유력함,彼には有力なバックがある.,그에게는 유력한 백이 있다,민중서림 엣센스 한일사전,cef98967149f4db7a8a8da8677295d5a,有力 유력함,122,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E6%9C%89%E5%8A%9B
w_87d6d130008c550c,N2,プラットホーム,プラットホーム,"플랫폼, 승강장",プラットホームまで兄を出迎える.,플랫폼까지 형을 마중 나가다,민중서림 엣센스 한일사전,1365e4e9fd2f47d2bc9521be45b22623,プラットホーム 플랫폼 승강장,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E3%83%97%E3%83%A9%E3%83%83%E3%83%88%E3%83%9B%E3%83%BC%E3%83%A0
w_87d7f6a57f6aac81,N1,究明する,きゅうめいする,규명하다,紛争の内因を究明する.,분쟁의 내인을 규명하다,민중서림 엣센스 한일사전,0514abb4818845188beeaadab07cbd51,究明する 규명하다,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E7%A9%B6%E6%98%8E%E3%81%99%E3%82%8B
w_880411bf45f00ee7,N3,疲れる,つかれる,피곤하다,このごろは嫌なことばかり重なって疲れる.,요즘은 궂은일만 겹쳐서 피곤하다,민중서림 엣센스 한일사전,2eefab30429842f6973cc8df75a4de6c,疲れる,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E7%96%B2%E3%82%8C%E3%82%8B
w_8850b3a80af81e01,N3,予定,よてい,예정,"対策[予定, 方針, 計画]を立てる","대책[예정, 방침, 계획]을 세우다",민중서림 엣센스 한일사전,90320fd1c7774da18bfb81789ce59011,予定 예정,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E4%BA%88%E5%AE%9A
w_8870a1086ece654b,N3,円,えん,"원, 동그라미, 엔",100円ショップのようなワンダラーショップが人気だそうだ,100엔 숍과 같은 원 달러 숍이 인기라고 한다,민중서림 엣센스 일한사전,05d2fbb9fe844724b4be74a087400f7c,円 원 동그라미 엔,117,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E5%86%86
w_88b3a30600dd8600,N1,顎,あご,턱,久しぶりに喜劇を見て、顎が外れるほど笑った,오래간만에 희극을[코미디를] 보고 턱이 빠질 정도로 크게 웃었다,민중서림 엣센스 일한사전,35cb7279cda548dda0f1b239506ffd5d,顎 턱,122,0,surface,한국어 뜻 직접 일치어 없음; 네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E9%A1%8E
w_88d4a0016b8cd6a1,N1,重複,ちょうふく,중복,同じ広告を重複して掲載する,같은 광고를 중복해서 게재하다,민중서림 엣센스 일한사전,12aff7d5f36241738261a61c4c7c8b51,重複 중복,129,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E9%87%8D%E8%A4%87
w_89e001a5ce85e728,N5,きれいです,きれいです,깨끗합니다,両者の顔を見ればどれほどパンチをくらったのか分かりますが、チャンピオンの顔はきれいです。,"두 사람의 얼굴을 보면 얼마나 펀치를 맞았는지 알 수 있습니다만, 챔피언의 얼굴은 깨끗합니다.",플리토,e36dd87c5b534841ae5c4a3514f5a9a8,きれいです 깨끗합니다,132,1,surface,우선 검수 출처,https://ja.dict.naver.com/#/search?query=%E3%81%8D%E3%82%8C%E3%81%84%E3%81%A7%E3%81%99
w_8a2ad47b70efabde,N1,原則,げんそく,"원칙, 일반 규칙",この原則を受け入れる用意がある.,이 원칙을 받아들일 용의가 있다,민중서림 엣센스 한일사전,b06cc548674340d9a817b59a5b269c85,原則,102,,,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E5%8E%9F%E5%89%87
w_8a39016e9b870ca8,N4,血,ち,"피, 혈액",血を少し採って血液型を検査する.,피를 조금 뽑아서 혈액형을 검사하다,민중서림 엣센스 한일사전,e04761fa67934bc8820c2bb364a35471,血 피 혈액,126,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E8%A1%80
w_8a99250feb972dd9,N2,熱する,ねっする,"데우다, 가열하다",討論が熱する.,토론이 열기를 띠다,민중서림 엣센스 한일사전,16fede8c19084064b567271d3cacfcce,熱する,122,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E7%86%B1%E3%81%99%E3%82%8B
w_8ab0cb6313ded950,N1,ブーム,ブーム,붐,グルメ・ブームが台所にも浸透した,미식 붐이 주방에도 침투하였다.,민중서림 엣센스 외래어사전,3268656438c84170b3e9609f0c279b44,ブーム 붐,117,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E3%83%96%E3%83%BC%E3%83%A0
w_8abfd2bb2953f1cf,N2,解消,かいしょう,해소,市民の不満を解消する政策を掲げる,시민의 불만을 해소하는 정책을 내세우다,민중서림 엣센스 일한사전,1d772d0de2494b49a10388d10f285531,解消 해소,129,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E8%A7%A3%E6%B6%88
w_8ac4eada4258fbd5,N2,大分,だいぶん,"꽤, 상당히",貯金が大分たまった,저금한 돈이 꽤 모였다,민중서림 엣센스 일한사전,446128678c0b4e45b067a0f2e8fa0be8,大分 꽤 상당히,117,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E5%A4%A7%E5%88%86
w_8b888dc109fd5ddb,N2,消極的,しょうきょくてき,수동적인,消極的な姿勢[煮え切らない態度]に苛立ちを覚える,소극적인 자세[미온적인 태도]에 초조함을 느끼다[조바심을 내다],민중서림 엣센스 일한사전,a75a83a95fee455e9b4013ab5a83af4c,消極的,89,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E6%B6%88%E6%A5%B5%E7%9A%84
w_8bdc1679feec4bca,N1,分厚い,ぶあつい,"두툼하다,두껍다",分厚い資料を手渡される,두툼한 자료를 건네받다,민중서림 엣센스 일한사전,d045f794e1fc4eae92bd9d0ed8933a88,分厚い,117,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E5%88%86%E5%8E%9A%E3%81%84
w_8c40c83858c8e723,N4,焼ける,やける,"타다, 구워지다",焚き火をしながら炭が焼ける,모닥불을 피우며 숯이 구워지다,민중서림 엣센스 일한사전,03884b6767744bb6b769114bae970374,焼ける,129,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E7%84%BC%E3%81%91%E3%82%8B
w_8c51116b2df3d347,N2,平凡,へいぼん,평범함,練習してはいるが、記録は平凡だ,연습은 하고 있으나 기록은 평범하다,민중서림 엣센스 일한사전,0f24cbbda3f54142b443ec7c6c4d8720,平凡 평범함,122,0,surface,한국어 뜻 직접 일치어 없음; 네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E5%B9%B3%E5%87%A1
w_8c5ba27566d30169,N3,活用,かつよう,활용; (문법) 활용,膨大な量のデータを活用する,방대한 양의 데이터를 활용하다,민중서림 엣센스 일한사전,a44c413740194a17b70874f30ed15901,活用 활용 문법 활용,129,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E6%B4%BB%E7%94%A8
w_8c833afbe284fa11,N1,天,てん,"하늘, 천국",言葉は舞い上がり、思いは沈む。心情のこもらない言葉は、決して天には届かない。 (ウィリアム・シェイクスピア),"나의 기도는 하늘로 비상하나 나의 마음은 지상에 머물러 있구나. 진정한 마음이 담기지 않은 기도가 어찌 천국에 다다를 수 있으랴. (윌리엄 셰익스피어, 햄릿, 언어명언)",명언/속담,f91d1887436e42a582670686e58ed039,天 하늘 천국,136,2,surface,우선 검수 출처,https://ja.dict.naver.com/#/search?query=%E5%A4%A9
w_8c9397dee5f57aaf,N2,五十音,ごじゅうおん,"일본의, 일본어 음절 문자표",単語をアルファベット[五十音]順に配列しなおした.,단어를 알파벳[가나다]순으로 다시 배열했다,민중서림 엣센스 한일사전,e70ccb2326b448d0b41ad0bf305918f8,五十音,114,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E4%BA%94%E5%8D%81%E9%9F%B3
w_8c9c8008920023c3,N1,動員,どういん,동원,工事に延べ2万人が動員された.,공사에 연 2만 명이 동원되었다,민중서림 엣센스 한일사전,24e8e8adc3ba496191b88acfef7d6153,動員 동원,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E5%8B%95%E5%93%A1
w_8ca9f1dd07be21d5,N1,麻,あさ,"삼, 마",麻レーヨンやコットン・ジャージなど柔らかい材質のジャケットに，スカーフのようなネクタイを組み合わせた,마(麻)레이온이나 면 저지 등 부드러운 재질로 된 재킷에 스카프 같은 넥타이를 조화시켰다.,민중서림 엣센스 외래어사전,7c85af381d8f4d1291402c19feae205a,麻 삼 마,122,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E9%BA%BB
w_8cab62ce1744b927,N2,対立,たいりつ,대립,各国の利害が対立し、交渉は難航を極めていた,각국의 이해가 대립하며 교섭은 난항을 거듭하고 있었다,민중서림 엣센스 일한사전,7cb6ba7641a04c7398d40deb162de67f,対立 대립,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E5%AF%BE%E7%AB%8B
w_8cc2ed324ee1f9d0,N1,術,すべ,방법,それ以外に説明できる術がないんです。,그 밖에 달리 설명할 방법이 없어요.,사전연구사,4f9d8650fafc4dd6988ee1f531516ec7,術 방법,132,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E8%A1%93
w_8cc945ebe05fb345,N5,くらい,くらい,어둡다,いつも暗い顔をしている.,늘 어두운 얼굴을 하고 있다,민중서림 엣센스 한일사전,363e7dd3c2f54a4eb3e41590fca192ce,くらい 어둡다,164,0,surface,한국어 뜻 직접 일치어 없음; 네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E3%81%8F%E3%82%89%E3%81%84
w_8cd46d00b7c015a8,N4,郊外,こうがい,교외,都心から離れ、郊外に移住する,도심에서 벗어나 교외로 이주하다,민중서림 엣센스 일한사전,43d787416cdc4650985e31ceeb373f84,郊外,102,,,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E9%83%8A%E5%A4%96
w_8cd59a37580c63ca,N1,セックス,セックス,"성별, 성",セックス[性]に目覚める年ごろ,성에 눈뜰 나이,민중서림 엣센스 한일사전,d2ffcc0343ff40ba882cd3c2f33e43e3,セックス 성별 성,109,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E3%82%BB%E3%83%83%E3%82%AF%E3%82%B9
w_8ce7129fab26d810,N3,文明,ぶんめい,문명,文明は川の流域で発祥した.,문명은 강 유역에서 발상하였다,민중서림 엣센스 한일사전,313c21c42abc4069bf75a9c9ca9f0eb3,文明 문명,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E6%96%87%E6%98%8E
w_8d1fe04531c739e0,N3,就職,しゅうしょく,취직,"選挙[就職, 野外]運動をする.","선거[취직, 야외] 운동을 하다",민중서림 엣센스 한일사전,c4c8b0310a45496f878ffd54ad3e5ac6,就職 취직,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E5%B0%B1%E8%81%B7
w_8d526aa1c09b62a2,N4,楽しい,たのしい,즐겁다,外出は子供の視点から見てみるとよりいっそう楽しいものなのです。(ラワナ・ブラックウェル),"소풍은 우리가 아이의 눈을 통해 음미할 수 있을 때 훨씬 더 즐겁다. (라와나 블랙웰, 가족명언)",명언/속담,b166ec8377894d58994cb6aedf5cbc80,楽しい 즐겁다,124,1,surface,우선 검수 출처; 네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E6%A5%BD%E3%81%97%E3%81%84
w_8d691c6743afec92,N1,嗜好,しこう,"맛, 호감, 취향",嗜好が変わる,기호가 바뀌다,민중서림 엣센스 일한사전,cbf9253573d84d3b82a99eb290b87e33,嗜好,117,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E5%97%9C%E5%A5%BD
w_8d6e887ea2a8b1d8,N5,すき,すき,좋아함,食べ物は熱いのが好きだ.,음식은 뜨거운 것을 좋아한다,민중서림 엣센스 한일사전,cc6f586793a247fba162ce1bb4c6d121,すき 좋아함,164,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E3%81%99%E3%81%8D
w_8d80f6bb70b2d48c,N1,不順,ふじゅん,"불순,순탄치못함",天気が不順だ.,날씨가 고르지 못하다,민중서림 엣센스 한일사전,d7d768a421964dc0af336369993036e9,不順,122,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E4%B8%8D%E9%A0%86
