id,level,surface,reading_kana,meaning_ko,review_decision,review_surface,review_reading_kana,review_meaning_ko,merge_winner_id,review_reason,review_status,attention,surface_class,jmdict_exact_kind,flags,same_jmdict_entry_ids,same_reading_meaning_ids,prior_audit_decision,source,example_jp
w_ba27b1e74ae069dd,N3,合図,あいず,"(눈짓,몸짓,손짓,소리등의)신호",keep,合図,あいず,"(눈짓,몸짓,손짓,소리등의)신호",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:mkt_n3;pass_n3,目で合図する
w_4e47e651e4a63ce2,N3,相手,あいて,상대방,keep,相手,あいて,상대방,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:mkt_n3;pass_n1;pass_n3,相手の話に耳を傾ける
w_d728d1f32a31b6f6,N3,遭う,あう,"마주치다, 당하다",keep,遭う,あう,"마주치다, 당하다",,같은 사전 항목에 속하지만 한자별 의미·용법 차이가 있어 별도 학습어로 유지,manually-adjudicated,high,kanji-hiragana,kanji-form,same-jmdict-entry-duplicate,w_fb0af263d0cf8d1e,,,kaggle:robinpourtaud/jlpt-words-by-level,幾程もしないうちに、また事故に遭う
w_87a16f1df8f53f13,N3,明るすぎる,あかるすぎる,너무 밝다,keep,明るすぎる,あかるすぎる,너무 밝다,,PDF의 활용형·결합 표현을 구성 요소와 읽기까지 수동 확인하여 유지,manually-adjudicated,high,kanji-hiragana,none,non-jmdict-surface,,,,pdf:pass_n3,部屋の電気が明るすぎる
w_46334adf72bc79e2,N3,明らか,あきらか,"명백함, 분명함",keep,明らか,あきらか,"명백함, 분명함",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,事件の真相が明らかにされた.
w_5ed6c4ba3aaf50f2,N3,飽きる,あきる,"질리다,싫증나다; 질리다, 식상하다",keep,飽きる,あきる,"질리다,싫증나다; 질리다, 식상하다",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,pdf:mkt_n3,長話に飽きる
w_f1048c84e4c6ddcb,N3,悪,あく,악,keep,悪,あく,악,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,これすなわち善の悪に対する勝利である.
w_d24072e97bfab5ee,N3,握手,あくしゅ,악수,keep,握手,あくしゅ,악수,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,かばんを左手に持ち替えながら握手をする.
w_e53741dee87d1235,N3,悪魔,あくま,악마,keep,悪魔,あくま,악마,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,人の心の中には悪魔と天使が共存している.
w_949c210aa0e199be,N3,明ける,あける,"날이 새다, 끝나다",keep,明ける,あける,"날이 새다, 끝나다",,같은 사전 항목에 속하지만 한자별 의미·용법 차이가 있어 별도 학습어로 유지,manually-adjudicated,high,kanji-hiragana,kanji-form,same-jmdict-entry-duplicate,w_5785856236145c11,,,pdf:pass_n3,夜が明渡る
w_fb4ac5d5dc77f69f,N3,浅い,あさい,얕다,keep,浅い,あさい,얕다,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,pdf:mkt_n2;mkt_n3;pass_n3,机に座って浅い眠りをする.
w_8e9f9d67a0b3a015,N3,預ける,あずける,맡기다,keep,預ける,あずける,맡기다,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,pdf:mkt_n3;pass_n3,お金を銀行に預ける.
w_5ac97f7fa08e9044,N3,汗,あせ,땀,keep,汗,あせ,땀,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:pass_n3,アポクリン腺性の汗は特ににおう汗である
w_743a4812f556804d,N3,温かい,あたたかい,따뜻한,keep,温かい,あたたかい,따뜻한,,같은 사전 항목에 속하지만 한자별 의미·용법 차이가 있어 별도 학습어로 유지,manually-adjudicated,high,kanji-hiragana,kanji-form,same-jmdict-entry-duplicate,w_cc7c486ee55f4e80,,,kaggle:robinpourtaud/jlpt-words-by-level,あの方は気持ちの大きい温かい人だっだ.
w_0cf78249edb1bc3d,N3,暖まる,あたたまる,따뜻해지다,keep,暖まる,あたたまる,따뜻해지다,,같은 사전 항목에 속하지만 한자별 의미·용법 차이가 있어 별도 학습어로 유지,manually-adjudicated,high,kanji-hiragana,kanji-form,same-jmdict-entry-duplicate,w_5684428a0465e02c,,,kaggle:robinpourtaud/jlpt-words-by-level,車内が暖まる
w_5684428a0465e02c,N3,温まる,あたたまる,"따뜻해지다, 몸을 녹이다",keep,温まる,あたたまる,"따뜻해지다, 몸을 녹이다",,같은 사전 항목에 속하지만 한자별 의미·용법 차이가 있어 별도 학습어로 유지,manually-adjudicated,high,kanji-hiragana,kanji-form,same-jmdict-entry-duplicate,w_0cf78249edb1bc3d,,,kaggle:robinpourtaud/jlpt-words-by-level,火鉢で温まる
w_a40a6e3986ccc3b4,N3,暖める,あたためる,"데우다, 따뜻하게 하다",keep,暖める,あたためる,"데우다, 따뜻하게 하다",,같은 사전 항목에 속하지만 한자별 의미·용법 차이가 있어 별도 학습어로 유지,manually-adjudicated,high,kanji-hiragana,kanji-form,same-jmdict-entry-duplicate,w_35d4a46f36f62a2d,,,kaggle:robinpourtaud/jlpt-words-by-level,部屋を暖める
w_35d4a46f36f62a2d,N3,温める,あたためる,데우다,keep,温める,あたためる,데우다,,같은 사전 항목에 속하지만 한자별 의미·용법 차이가 있어 별도 학습어로 유지,manually-adjudicated,high,kanji-hiragana,kanji-form,same-jmdict-entry-duplicate,w_a40a6e3986ccc3b4,,,pdf:mkt_n2;pass_n3,沸騰したお湯でカップを温める
w_b4b1196005d58498,N3,辺り,あたり,"근처, 근처의",keep,辺り,あたり,"근처, 근처의",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,彼はこの辺りの素封家の出だ
w_d810a54c905e8820,N3,当たり前,あたりまえ,당연함,keep,当たり前,あたりまえ,당연함,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,それ相応の[当たり前の]値段で売る.
w_8260701b3bb8776f,N3,当たる,あたる,"맞다,적중하다",keep,当たる,あたる,"맞다,적중하다",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,pdf:mkt_n2;mkt_n3,奇妙に勘が当たる
w_ef8fe7df0ce0ca60,N3,厚い,あつい,두껍다,keep,厚い,あつい,두껍다,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,pdf:mkt_n2;mkt_n3;pass_n3,彼は友情に厚い男だ.
w_7f427f8a99725529,N3,扱う,あつかう,취급하다,keep,扱う,あつかう,취급하다,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,pdf:mkt_n2;pass_n3,すべてを同一に扱う
w_471352b7953c55a4,N3,集まり,あつまり,"모임, 집합",keep,集まり,あつまり,"모임, 집합",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level;orthography-backfill,今日はコミセンで集まりがある
w_4fda0545546c2eb9,N3,跡,あと,"자국, 흔적",keep,跡,あと,"자국, 흔적",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,扼殺された跡がある.
w_a71c1720e2b5e259,N3,後の別の日にやる,あとのべつのひにやる,나중에 다른 날에 하다,keep,後の別の日にやる,あとのべつのひにやる,나중에 다른 날에 하다,,PDF의 활용형·결합 표현을 구성 요소와 읽기까지 수동 확인하여 유지,manually-adjudicated,high,kanji-hiragana,none,non-jmdict-surface,,,,pdf:pass_n3,雨なら、作業は後の別の日にやることにしましょう。
w_ed780300268e3ffa,N3,穴,あな,구멍,keep,穴,あな,구멍,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:mkt_n3;pass_n3,箱の天井に穴をあける.
w_31ce4bc8f4963060,N3,油,あぶら,기름,keep,油,あぶら,기름,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:mkt_n3,水と油は混じらない.
w_c0cc225df4622838,N3,甘い,あまい,"달다,엄하지않다",keep,甘い,あまい,"달다,엄하지않다",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,pdf:mkt_n3,私は甘い物は大嫌いだ.
w_fa49af9b638a1de5,N3,余る,あまる,남다,keep,余る,あまる,남다,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,pdf:mkt_n3;pass_n3,小遣いが余る
w_257d75d3ceb98dfd,N3,編む,あむ,(스웨터를)짜다,keep,編む,あむ,(스웨터를)짜다,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,pdf:mkt_n2;mkt_n3;pass_n3,余りの糸で襟巻きを編む.
w_1582e294ca67e1c8,N3,怪しい,あやしい,수상하다,keep,怪しい,あやしい,수상하다,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,pdf:mkt_n2;mkt_n3;pass_n1,前前から怪しいと思っていた.
w_c86ea9aba15bf5bb,N3,嵐,あらし,폭풍,keep,嵐,あらし,폭풍,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,船は嵐を衝いて出航した
w_d11ea70aee2232d9,N3,争う,あらそう,"다투다, 경쟁하다",keep,争う,あらそう,"다투다, 경쟁하다",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,争うことはよくない.
w_93d81f41564b0400,N3,新た,あらた,"새로운, 신선한",keep,新た,あらた,"새로운, 신선한",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,新しく登壇した新人作家が文壇に新たな衝撃を与えてくれた。
w_46383522b3acf1c9,N3,あらゆる,あらゆる,"모든, 온갖",keep,あらゆる,あらゆる,"모든, 온갖",,이전 가나 표기 전수 검수 유지: ambiguous or no common kanji form,manually-adjudicated,medium,hiragana,reading-form,kana-has-kanji-variant,,,needs-review,pdf:pass_n3,あらゆる苦労をなめてきた.
w_f372d394a0a4c4e1,N3,現す,あらわす,"보여주다, 나타나다, 드러내다",keep,現す,あらわす,"보여주다, 나타나다, 드러내다",,같은 사전 항목에 속하지만 한자별 의미·용법 차이가 있어 별도 학습어로 유지,manually-adjudicated,high,kanji-hiragana,kanji-form,same-jmdict-entry-duplicate,w_df7a287483888d5b,,,kaggle:robinpourtaud/jlpt-words-by-level,おそらく恋に落ちているときに私たちが感じている気持ちが、正常な状態なのでしょう。恋しているときは、その人のあるべき姿を現すのですから。(アントン・チェーホフ)
w_df7a287483888d5b,N3,表す,あらわす,"나타내다,표현하다",keep,表す,あらわす,"나타내다,표현하다",,같은 사전 항목에 속하지만 한자별 의미·용법 차이가 있어 별도 학습어로 유지,manually-adjudicated,high,kanji-hiragana,kanji-form,same-jmdict-entry-duplicate,w_f372d394a0a4c4e1,,,pdf:mkt_n3;pass_n3,カステラの本場として有名なのは長崎であるが、長崎カステラという名前は、地域の名物を表す名前ではなくカステラの製法の一つを表すものだそうだ。
w_58ae1bd95dca9642,N3,現れ,あらわれ,"표현, 표시, 징후",keep,現れ,あらわれ,"표현, 표시, 징후",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,実は好意の現れだ
w_6b0957aff77a0feb,N3,現れる,あらわれる,"나타나다, 되다 보이는, 표현하다",keep,現れる,あらわれる,"나타나다, 되다 보이는, 표현하다",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,異相の男が忽然と現れる
w_b0bd981d3bda964c,N3,泡,あわ,거품,keep,泡,あわ,거품,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:mkt_n3,ぶくぶくと泡を立てる.
w_c2cb813bbf10739d,N3,合わせる,あわせる,합치다,keep,合わせる,あわせる,합치다,,이전 가나 표기 전수 검수 유지: unique JMdict form occurs in curated example,dictionary-verified,none,kanji-hiragana,kanji-form,,,,example-exact,pdf:pass_n3,「肌を合わせる」というのは，エッチなイミもあるけれど，もとは「心を合わせる」とか「示し合わせる」ということだ
w_f641945e8d6571c0,N3,慌てて,あわてて,"허둥대며, 황급하게",keep,慌てて,あわてて,"허둥대며, 황급하게",,PDF의 활용형·결합 표현을 구성 요소와 읽기까지 수동 확인하여 유지,manually-adjudicated,high,kanji-hiragana,none,non-jmdict-surface,,,manual-context,pdf:pass_n3,彼は口ではそう言ったものの内心ではあわてているようだった.
w_70953a9f6c527285,N3,慌てる,あわてる,허둥대다,keep,慌てる,あわてる,허둥대다,,더 많은 한자를 쓰는 이형보다 현재 표기가 현대 일반 표기라 유지,manually-adjudicated,medium,kanji-hiragana,kanji-form,mixed-has-more-kanji-variant,,,,pdf:mkt_n2;mkt_n3;pass_n1,近所の火事で慌てる
w_7aa0e5b4b6672cb2,N3,案,あん,"안, 방안",keep,案,あん,"안, 방안",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:pass_n3,以上がこの案を出したゆえんである.
w_28abc7a842cc3f88,N3,暗記,あんき,암기,keep,暗記,あんき,암기,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:pass_n3,文を丸ごと暗記する
