id,level,surface,reading_kana,furigana,meaning_en,meaning_ko,part_of_speech,card_type,example_jp,example_ko,example_jp_id,example_jp_author,example_ko_id,example_ko_author,example_license,alt_forms,disambig,source,qa_status,deprecated,tags,data_version,qa_note
w_f499155c0f2b32c7,N1,権限,けんげん,けんげん,"power, authority, jurisdiction",권한,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (jurisdiction)
w_8a344673e4020623,N1,現行,げんこう,げんこう,"present, current, in operation",현행,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_86f0fc18128fe1bc,N1,健在,けんざい,けんざい,"in good health, well","건재, 건강함",adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_b6dcd645eb960fcf,N1,原作,げんさく,げんさく,original work,원작,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_240200beaffa547b,N1,検事,けんじ,けんじ,public prosecutor,검사,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_7bd5223c25d08075,N1,原子,げんし,げんし,atom,원자,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_73dce3b4813a9f7d,N1,元首,げんしゅ,げんしゅ,"ruler, sovereign","원수, 국가 원수",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (sovereign)
w_aff6a83bf180c31c,N1,原書,げんしょ,げんしょ,original document,원서,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_b7840cb53441a105,N1,懸賞,けんしょう,けんしょう,"offering prizes, winning, reward",현상(상금 걸기),noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_24db51d72ead37d8,N1,健全,けんぜん,けんぜん,"health, soundness, wholesome",건전함,adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (wholesome)
w_2b91561cd2ed0ead,N1,元素,げんそ,げんそ,element,원소,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_18cc307de3cc1e14,N1,同調,どうちょう,どうちょう,"sympathy, agree with, alignment",동조,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_83d087ca34b36ef1,N1,到底,とうてい,とうてい,(cannot) possibly,도저히,adverb,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_508b0bbf1a21d2d7,N1,動的,どうてき,どうてき,"dynamic, kinetic",동적,adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_67ec351f9f370984,N1,尊い,とうとい,とうとい,"precious, valuable, noble","귀중한, 고귀한",adjective,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_f1e8d7483ee776ca,N1,貴い,とうとい,とうとい,"precious, valuable, noble","귀중한, 고귀한",adjective,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_bec94d47e76f2246,N1,同等,どうとう,どうとう,"equality, equal, same rank",동등함,adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_9575469881a845d9,N1,堂々,どうどう,どうどう,"magnificent, grand, impressive","훌륭한, 웅장한",adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (impressive)
w_d7c2f7c843361224,N1,尊ぶ,とうとぶ,とうとぶ,"to value, to prize, to esteem","공경하다, 존중하다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (esteem)
w_9e69d4aff30c5d9e,N1,どうにか,どうにか,どうにか,"in some way or other, one way or another",어떻게든,adverb,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_0a131c14bd664856,N1,投入,とうにゅう,とうにゅう,"throw, investment, making (an electrical circuit)","투입, 투자",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_73c19cef3eb31afc,N1,導入,どうにゅう,どうにゅう,"introduction, bringing in, leading in",도입,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_fe5e4408bad8a44a,N1,当人,とうにん,とうにん,"the one concerned, the said person","본인, 당사자",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_6d4f24204d665134,N1,同封,どうふう,どうふう,"enclosure (e.g., in a letter)",동봉,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_019d3a6a26abbe92,N1,逃亡,とうぼう,とうぼう,escape,탈출,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_5f6bf3a95c3f0e28,N1,冬眠,とうみん,とうみん,"hibernation, winter sleep",동면,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_9fd0bdad2d952370,N1,同盟,どうめい,どうめい,"alliance, union, league",동맹,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,"Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (alliance, league)"
w_4cb8320fa4be3214,N1,どうやら,どうやら,どうやら,"it seems like, somehow or other","아무래도, 어쩐지",adverb,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_22833e940e5d014a,N1,動力,どうりょく,どうりょく,"power, motive power, dynamic force",동력,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_da208e23dc2ee46e,N1,登録,とうろく,とうろく,"registration, register, record",등록,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (registration)
w_2c4d4aea761b1e86,N1,討論,とうろん,とうろん,discussion; debate,"논의, 토론",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_85453315a5f6557f,N1,遠ざかる,とおざかる,とおざかる,to go far off,멀어지다,verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_990d58d36ae4be0b,N1,遠回り,とおまわり,とおまわり,"detour, roundabout way","우회, 먼 길",noun,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_708c2cfcd8bee1df,N1,トーン,トーン,トーン,tone,톤,noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_d7cc90918debafeb,N1,とかく,とかく,とかく,"anyhow, anyway, in any case","이래저래, 아무튼",adverb,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_9b601d59fbe8d65d,N1,とがめる,とがめる,とがめる,"to blame, to rebuke","나무라다, 책망하다",verb,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_3481ee8d26e6a38e,N1,時折,ときおり,ときおり,sometimes,가끔,adverb,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_2640d4011edf7e2c,N1,とぎれる,とぎれる,とぎれる,"to pause, to be interrupted","끊기다, 중단되다",verb,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_daa479903a2ed757,N1,研ぐ,とぐ,とぐ,"to sharpen, to grind, to polish","갈다, 닦다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_53559aae16b94b43,N1,特技,とくぎ,とくぎ,special talent; skill,특기,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_b628ac621f61a4ec,N1,独裁,どくさい,どくさい,"dictatorship, despotism",독재,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_7024ae3b3408d539,N1,特産,とくさん,とくさん,"specialty, special product","특산, 특산물",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (specialty)
w_a2e728ae3bcad210,N1,独自,どくじ,どくじ,"original, peculiar, characteristic","독자적, 고유",adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_96f7a95360ac7aa2,N1,特集,とくしゅう,とくしゅう,"feature (e.g., newspaper, special edition, report)",특집,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_058c6539db5c5c65,N1,独占,どくせん,どくせん,monopoly,독점,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_de1c4c2a132f703b,N1,独創,どくそう,どくそう,originality,독창,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_3bbc70297217f43c,N1,得点,とくてん,とくてん,"score, points made","득점, 점수",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_0e4a0893c97bd1f1,N1,特派,とくは,とくは,"send specially, special envoy",특파,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_70b3635c45565d08,N1,特有,とくゆう,とくゆう,"characteristic (of, peculiar (to))",특유,adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_954a7ecd8810e6a5,N1,とげ (をさす),とげ (をさす),とげ (をさす),thorn,가시,noun,E,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,1,"[""ko-reviewed"",""non-vocabulary""]",1,Korean meaning reviewed/corrected; 단어형 항목 아님: 표면형에 괄호 문맥이 있어 독립 단어 표제어가 아님
w_836d5777bba22e82,N1,遂げる,とげる,とげる,"to accomplish, to achieve, to carry out","달성하다, 수행하다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_6ae988eed2a2b286,N1,～どころか,～どころか,～どころか,"rather, far from","오히려, 꽤, 먼 부터",noun,E,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,1,"[""draft-ko-missing"",""non-vocabulary""]",1,Korean meaning draft required; 단어형 항목 아님: 표면형/읽기에 ～ 또는 〜 자리표시자가 있어 문법·접사 패턴으로 분류
w_82a2804dcf046fde,N1,年頃,としごろ,としごろ,"age, marriageable age, adolescence","나이, 혼기, 사춘기",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_67e9a28d0777853f,N1,戸締り,とじまり,とじまり,"closing up, locking the doors",문단속,noun,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_0540a7a6f68c69ed,N1,途上,とじょう,とじょう,"en/in route, half way","도상, 도중",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_5cbd6299fc2c4e15,N1,土台,どだい,どだい,"foundation, base, basis",토대,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_b02fafe1984dfd35,N1,途絶える,とだえる,とだえる,"to stop, to cease, to come to an end","멈추다, 그치다, 오다 끝",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_200c55532472d46f,N1,特許,とっきょ,とっきょ,"special permission, patent",특허,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (patent)
w_3d8f2d908ab6d716,N1,特権,とっけん,とっけん,"privilege, special right",특권,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_08149ad39d83534d,N1,とっさに,とっさに,とっさに,at once,"순간적으로, 얼떨결에",adverb,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_451ae1b952550ad8,N1,突如,とつじょ,とつじょ,"suddenly, all of a sudden","갑자기, 돌연",adverb,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_ef7c2b36a078abcb,N1,とって,とって,とって,"handle, grip, knob",손잡이,noun,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (knob)
w_114c4a23b0b5401c,N1,突破,とっぱ,とっぱ,"breaking through, breakthrough, penetration",돌파,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,"Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (breakthrough, penetration)"
w_c8fa3ed44a6271eb,N1,土手,どて,どて,"embankment, bank","둑, 제방",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (embankment)
w_fe869f63d9660ff6,N1,届,とどけ,とどけ,"report, notification, registration",신고(서),noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,"Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (notification, registration)"
w_4dc1753d472a2037,N1,滞る,とどこおる,とどこおる,"to stagnate, to be delayed","정체되다, 지체되다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_d773d232abeabf52,N1,整える,ととのえる,ととのえる,"to put in order, to arrange, to adjust; to get ready, to prepare; to raise money","정돈하다, 갖추다, 마련하다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_ff6f5d47acd78352,N1,止める,とどめる,とどめる,"to end, to stop, to cease, to resign","끝나다, 끝내다, 멈추다, 그치다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (resign)
w_d7b4a4cf68e9687b,N1,唱える,となえる,となえる,"to recite, to chant, to call upon","암송하다, 부르다, 전화하다 ~위에, ~하자마자",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (chant)
w_d4d397c6ed28630b,N1,殿様,とのさま,とのさま,feudal lord,"영주, 도련님",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_45f97d51726b0110,N1,土俵,どひょう,どひょう,arena,"씨름판, 경기장",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_82e5e160001eb4f6,N1,扉,とびら,とびら,"door, opening","문, 문짝",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_c0dd65054067126b,N1,溝,どぶ,どぶ,"ditch, drain, gap","도랑, 시궁창",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (drain)
w_58c6397e55b7d298,N1,徒歩,とほ,とほ,"walking, going on foot",도보,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_8a8801be5bad59c5,N1,土木,どぼく,どぼく,public works,토목,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_451bf26dd3bcf2e0,N1,とぼける,とぼける,とぼける,"to play dumb, to feign ignorance, to play innocent, to have a blank facial expression; to play the fool; to be in one's dotage","시치미 떼다, 모르는 척하다",verb,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_bd9dfc9a6227a650,N1,乏しい,とぼしい,とぼしい,"meager, scarce, hard up, poor","부족하다, 모자라다",adjective,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (scarce)
w_4ac4b5ea9e069419,N1,富,とみ,とみ,"wealth, fortune","부, 재산",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (wealth)
